chapter,section,section_name,style,scene_socket,text
9,01,opening_the_shift_happened,direct,,Something shifted. You didn't even notice when.
9,01,opening_the_shift_happened,peer,,Something shifted—didn't even notice when.
9,01,opening_the_shift_happened,poetic,,Something shifted. You didn't even notice when.
9,01,opening_the_shift_happened,coach,,Something shifted. Execute. You didn't even notice when. Execute.
9,01,opening_the_shift_happened,somatic,,Something shifted. Your body didn't even notice when.
9,02,new_pattern_default,direct,,The new pattern is becoming default. Less work. More automatic.
9,02,new_pattern_default,peer,,The new pattern is becoming default. Less work. More automatic.
9,02,new_pattern_default,poetic,,The new pattern is becoming default. Less work. More automatic.
9,02,new_pattern_default,coach,,The new pattern is becoming default. Execute. Less work. Execute. More automatic. Execute.
9,02,new_pattern_default,somatic,,The new pattern is becoming default. Less work. More automatic.
9,03,real_life_relationships,direct,{scene_09},In relationships: you show up now. Anxious and present.
9,03,real_life_relationships,peer,{scene_09},In relationships: you show up now. Anxious and present.
9,03,real_life_relationships,poetic,{scene_09},In relationships: you show up now. Anxious and present.
9,03,real_life_relationships,coach,{scene_09},In relationships: you show up now. Execute. Anxious and present. Execute.
9,03,real_life_relationships,somatic,{scene_09},In relationships: your body show up now. Anxious and present.
9,04,real_life_social,direct,{scene_10},Socially: you say yes more. Cancel less. Show up anyway.
9,04,real_life_social,peer,{scene_10},Socially: you say yes more. Cancel less. Show up anyway.
9,04,real_life_social,poetic,{scene_10},Socially: you say yes more. Cancel less. Show up anyway.
9,04,real_life_social,coach,{scene_10},Socially: you say yes more. Execute. Cancel less. Execute. Show up anyway. Execute.
9,04,real_life_social,somatic,{scene_10},Socially: your body say yes more. Cancel less. Show up anyway.
9,05,real_life_school_work,direct,,At school/work: you speak up. While anxious.
9,05,real_life_school_work,peer,,At school/work: you speak up. While anxious.
9,05,real_life_school_work,poetic,,At school/work: you speak up. While anxious.
9,05,real_life_school_work,coach,,At school/work: you speak up. Execute. While anxious. Execute.
9,05,real_life_school_work,somatic,,At school/work: your body speak up. While anxious.
9,06,moments_where_you_notice,direct,,Sometimes you notice: I just did that. Without the old dance.
9,06,moments_where_you_notice,peer,,Sometimes you notice: I just did that. Without the old dance.
9,06,moments_where_you_notice,poetic,,Sometimes you notice: I just did that. Without the old dance.
9,06,moments_where_you_notice,coach,,Sometimes you notice: I just did that. Execute. Without the old dance. Execute.
9,06,moments_where_you_notice,somatic,,Sometimes your body notice: I just did that. Without the old dance.
9,07,what_youre_not_doing_anymore,direct,,You're not waiting anymore. Not fighting. Just living.
9,07,what_youre_not_doing_anymore,peer,,You're not waiting anymore. Not fighting. Just living.
9,07,what_youre_not_doing_anymore,poetic,,You're not waiting anymore. Not fighting. Just living.
9,07,what_youre_not_doing_anymore,coach,,You're not waiting anymore. Execute. Not fighting. Execute. Just living. Execute.
9,07,what_youre_not_doing_anymore,somatic,,Your body're not waiting anymore. Not fighting. Just living.
9,08,the_thing_nobody_tells_you,direct,,Nobody tells you: recovery is gradual. One day you notice it happened.
9,08,the_thing_nobody_tells_you,peer,,Nobody tells you: recovery is gradual. One day you notice it happened.
9,08,the_thing_nobody_tells_you,poetic,,Nobody tells you: recovery is gradual. One day you notice it happened.
9,08,the_thing_nobody_tells_you,coach,,Nobody tells you: recovery is gradual. Execute. One day you notice it happened. Execute.
9,08,the_thing_nobody_tells_you,somatic,,Nobody tells your body: recovery is gradual. One day your body notice it happened.
9,09,what_normal_feels_like_now,direct,,"Normal now: feeling anxious, acting anyway, not a big deal."
9,09,what_normal_feels_like_now,peer,,"Normal now: feeling anxious, acting anyway, not a big deal."
9,09,what_normal_feels_like_now,poetic,,"Normal now: feeling anxious, acting anyway, not a big deal."
9,09,what_normal_feels_like_now,coach,,"Normal now: feeling anxious, acting anyway, not a big deal. Execute."
9,09,what_normal_feels_like_now,somatic,,"Normal now: feeling anxious, acting anyway, not a big deal."
9,10,the_new_relationship,direct,,New relationship: anxiety is just... there. While you live.
9,10,the_new_relationship,peer,,New relationship: anxiety is just... there. While you live.
9,10,the_new_relationship,poetic,,New relationship: anxiety is just... there. While you live.
9,10,the_new_relationship,coach,,New relationship: anxiety is just. Execute.. Execute.. Execute. there. Execute. While you live. Execute.
9,10,the_new_relationship,somatic,,New relationship: anxiety is just... there. While your body live.
9,11,what_you_can_do_now,direct,,What you can do now: everything you couldn't before.
9,11,what_you_can_do_now,peer,,What you can do now: everything you couldn't before.
9,11,what_you_can_do_now,poetic,,What you can do now: everything you couldn't before.
9,11,what_you_can_do_now,coach,,What you can do now: everything you couldn't before. Execute.
9,11,what_you_can_do_now,somatic,,What your body can do now: everything your body couldn't before.
9,12,the_quiet_confidence,direct,,There's a quiet confidence now. Not loud. Just there.
9,12,the_quiet_confidence,peer,,There's a quiet confidence now. Not loud. Just there.
9,12,the_quiet_confidence,poetic,,There's a quiet confidence now. Not loud. Just there.
9,12,the_quiet_confidence,coach,,There's a quiet confidence now. Execute. Not loud. Execute. Just there. Execute.
9,12,the_quiet_confidence,somatic,,There's a quiet confidence now. Not loud. Just there.
9,13,whats_next,direct,,Next: what happens when you slip. Because you will.
9,13,whats_next,peer,,Next: what happens when you slip. Because you will.
9,13,whats_next,poetic,,Next: what happens when you slip. Because you will.
9,13,whats_next,coach,,Next: what happens when you slip. Execute. Because you will. Execute.
9,13,whats_next,somatic,,Next: what happens when your body slip. Because your body will.
